country_name,year,happiness_index,log_gdp_per_capita,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Ireland,2015,6.830125331878662,11.180142402648926,0.9529425501823425,70.69999694824219,0.89227694272995,0.22598454356193542,0.40875691175460815,0.7482663989067078,0.22534924745559692
Ireland,2016,7.040731430053711,11.188721656799316,0.9581440091133118,70.80000305175781,0.8745891451835632,0.16881060600280762,0.3985443115234375,0.744257926940918,0.21106331050395966
Ireland,2017,7.060155391693115,11.26406192779541,0.943481981754303,70.9000015258789,0.9053411483764648,0.21042630076408386,0.33708474040031433,0.7712081074714661,0.21278412640094757
Ireland,2018,6.962335586547852,11.33350658416748,0.9378623962402344,71.0,0.8614715933799744,0.1378890872001648,0.3622102439403534,0.7536033391952515,0.21305006742477417
Ireland,2019,7.254841327667236,11.372811317443848,0.9437263607978821,71.0999984741211,0.8924586772918701,0.06726673990488052,0.37280356884002686,0.7584224939346313,0.22329986095428467
Ireland,2020,7.03493070602417,11.422528266906738,0.9603110551834106,71.19999694824219,0.8820982575416565,0.00045625134953297675,0.3556327223777771,0.7526087760925293,0.24644726514816284
Ireland,2021,6.8276519775390625,11.540399551391602,0.849838137626648,71.30000305175781,0.8463441133499146,0.13115139305591583,0.36042338609695435,0.7327337265014648,0.24521057307720184
Italy,2012,5.839313983917236,10.633489608764648,0.8694866299629211,71.30000305175781,0.5700949430465698,0.10718102753162384,0.9083236455917358,0.6514341235160828,0.3876522481441498
Italy,2013,6.009373664855957,10.603315353393555,0.9162960648536682,71.4000015258789,0.4991687536239624,-0.10793859511613846,0.9426392912864685,0.7018231749534607,0.35661619901657104
Italy,2014,6.026585102081299,10.594094276428223,0.897899329662323,71.5,0.6235312223434448,-0.07051663100719452,0.919959545135498,0.6587449312210083,0.35601961612701416
Italy,2015,5.847683906555176,10.602810859680176,0.908986508846283,71.5999984741211,0.5747657418251038,-0.06984904408454895,0.9127530455589294,0.6461016535758972,0.3292090892791748
Italy,2016,5.954524040222168,10.617362022399902,0.9272128343582153,71.67500305175781,0.623741626739502,-0.08618735522031784,0.9028012156486511,0.6324813365936279,0.3391735851764679
Italy,2017,6.1988701820373535,10.635401725769043,0.9197912216186523,71.75,0.6328432559967041,-0.04070534184575081,0.8666679263114929,0.6128391623497009,0.3228461444377899
Italy,2018,6.516526699066162,10.646517753601074,0.9126561284065247,71.82499694824219,0.650009274482727,-0.026956474408507347,0.8878248333930969,0.5979762077331543,0.4029753506183624
Italy,2019,6.4454169273376465,10.66286849975586,0.8384024500846863,71.9000015258789,0.7094788551330566,-0.08811698853969574,0.8655280470848083,0.5688936114311218,0.3279600739479065
Italy,2020,6.488356113433838,10.573657989501953,0.8898240327835083,71.9749984741211,0.7181554436683655,-0.1567099392414093,0.8440945744514465,0.6138409376144409,0.3110021650791168
Italy,2021,6.466744899749756,10.646746635437012,0.8855336308479309,72.05000305175781,0.7028452157974243,-0.09614687412977219,0.8623175024986267,0.6342868208885193,0.318436861038208
Latvia,2012,5.125025272369385,10.084577560424805,0.851195216178894,64.9000015258789,0.5638117790222168,-0.04376816004514694,0.8949793577194214,0.5881388187408447,0.23222452402114868
Latvia,2013,5.069770336151123,10.115168571472168,0.834022581577301,65.19999694824219,0.6305075287818909,-0.07871425896883011,0.8365536332130432,0.6046369075775146,0.2274494171142578
Latvia,2014,5.7291154861450195,10.143428802490234,0.8812555074691772,65.5,0.6706531643867493,-0.04879751056432724,0.8036875128746033,0.604619026184082,0.22597937285900116
Latvia,2015,5.8805975914001465,10.18973159790039,0.8793724179267883,65.80000305175781,0.6563931703567505,-0.08362727612257004,0.8084003925323486,0.5592708587646484,0.22813718020915985
Latvia,2016,5.940446376800537,10.222280502319336,0.9170739650726318,65.9000015258789,0.685299277305603,-0.16303370893001556,0.8676396012306213,0.5832885503768921,0.2313835322856903
Latvia,2017,5.977817535400391,10.263731002807617,0.8950987458229065,66.0,0.6995201110839844,-0.16080741584300995,0.7983781099319458,0.5648548007011414,0.23175311088562012
Latvia,2018,5.901154041290283,10.310664176940918,0.9132763147354126,66.0999984741211,0.608207643032074,-0.21849003434181213,0.7989492416381836,0.5205519199371338,0.1918705552816391
Latvia,2019,5.969753742218018,10.342988967895508,0.9355012774467468,66.19999694824219,0.6979351043701172,-0.20037057995796204,0.7892274856567383,0.5373051166534424,0.2116306871175766
Latvia,2020,6.229008674621582,10.327725410461426,0.9280121922492981,66.30000305175781,0.8201116919517517,-0.08557433634996414,0.808821976184845,0.6735737323760986,0.20158237218856812
Latvia,2021,6.353090763092041,10.375994682312012,0.954086422920227,66.4000015258789,0.8152781128883362,-0.10393941402435303,0.8395253419876099,0.7164140343666077,0.18593426048755646
Lithuania,2012,5.7710371017456055,10.21577262878418,0.9186901450157166,64.69999694824219,0.5030271410942078,-0.2789515256881714,0.9569592475891113,0.5565528869628906,0.27738556265830994
Lithuania,2013,5.595689296722412,10.260778427124023,0.9125141501426697,64.9000015258789,0.5558152794837952,-0.24235761165618896,0.9363355040550232,0.5395112037658691,0.2937287390232086
Lithuania,2014,6.125723838806152,10.3041353225708,0.9082398414611816,65.0999984741211,0.5079472064971924,-0.26921573281288147,0.9563478827476501,0.5649307370185852,0.28691068291664124
Lithuania,2015,5.71137809753418,10.333586692810059,0.9285235404968262,65.30000305175781,0.641470193862915,-0.2594161331653595,0.9241740703582764,0.5336416959762573,0.2764516770839691
Lithuania,2016,5.8655524253845215,10.371170043945312,0.937873363494873,65.6500015258789,0.6142393350601196,-0.27209630608558655,0.9493926763534546,0.552628219127655,0.24985574185848236
Lithuania,2017,6.272940635681152,10.427087783813477,0.9263166189193726,66.0,0.7493073344230652,-0.17937226593494415,0.7897098660469055,0.5901115536689758,0.19511882960796356
Lithuania,2018,6.3088788986206055,10.475785255432129,0.9293501377105713,66.3499984741211,0.6989451050758362,-0.24273402988910675,0.851745069026947,0.5180925130844116,0.21355971693992615
Lithuania,2019,6.064097881317139,10.523646354675293,0.9175775051116943,66.69999694824219,0.7802664637565613,-0.2578444182872772,0.782501220703125,0.5680496096611023,0.27605435252189636
Lithuania,2020,6.391378879547119,10.523158073425293,0.952544093132019,67.05000305175781,0.8240605592727661,-0.129142627120018,0.829204797744751,0.6263457536697388,0.20191200077533722
Lithuania,2021,6.864572525024414,10.579117774963379,0.9281752109527588,67.4000015258789,0.7074025273323059,-0.12120164930820465,0.8778007626533508,0.6669933199882507,0.19130076467990875
Luxembourg,2012,6.964097023010254,11.627477645874023,0.9139077067375183,70.9000015258789,0.9165209531784058,0.04804858937859535,0.40275320410728455,0.7255998253822327,0.22741171717643738
Luxembourg,2013,7.130809307098389,11.635591506958008,0.9166832566261292,71.0999984741211,0.7896554470062256,-0.06453512609004974,0.300811767578125,0.6007605195045471,0.18479998409748077
Luxembourg,2014,6.891127109527588,11.637914657592773,0.875469446182251,71.30000305175781,0.9379876852035522,0.09671484678983688,0.3662867844104767,0.7602542638778687,0.1704093962907791
Luxembourg,2015,6.701571464538574,11.636758804321289,0.9336045980453491,71.5,0.9322564005851746,0.044370703399181366,0.3753904700279236,0.7278779149055481,0.1930503398180008
Luxembourg,2016,6.96734094619751,11.663787841796875,0.941260576248169,71.5250015258789,0.882365345954895,0.010685492306947708,0.3563363254070282,0.7064987421035767,0.1923007071018219
Luxembourg,2017,7.061380863189697,11.65256404876709,0.9054355025291443,71.55000305175781,0.9028217196464539,0.03643442690372467,0.3301735818386078,0.7257317900657654,0.18446700274944305
Luxembourg,2018,7.242630958557129,11.645395278930664,0.9021924138069153,71.57499694824219,0.8839298486709595,-0.028108088299632072,0.3851461112499237,0.7146942615509033,0.2018943428993225
Luxembourg,2019,7.40401554107666,11.648701667785645,0.9121045470237732,71.5999984741211,0.930321216583252,-0.05140780285000801,0.38959842920303345,0.7417380809783936,0.21163980662822723
Malta,2012,5.96287202835083,10.43333911895752,0.9217520356178284,70.76000213623047,0.8606898784637451,0.3430950939655304,,0.638694703578949,0.39050397276878357
Malta,2013,6.379924774169922,10.472583770751953,0.9422314167022705,70.94000244140625,0.9094362854957581,0.40047433972358704,,0.6290108561515808,0.3695581257343292
Malta,2014,6.452117919921875,10.526174545288086,0.9412158727645874,71.12000274658203,0.9039366245269775,0.39518117904663086,0.6696453094482422,0.6056559085845947,0.3520655930042267
Malta,2015,6.613394260406494,10.594051361083984,0.9187648892402649,71.30000305175781,0.9121780395507812,0.3390161097049713,0.663886308670044,0.6405342221260071,0.355040580034256
Malta,2016,6.590842247009277,10.60441780090332,0.9303693771362305,71.3499984741211,0.9160236120223999,0.3390518128871918,0.6964946389198303,0.6448318958282471,0.3554437756538391
Malta,2017,6.675665855407715,10.680718421936035,0.9373317956924438,71.4000015258789,0.9236429333686829,0.2435307502746582,0.6904945373535156,0.6659435629844666,0.30244311690330505
Malta,2018,6.909710884094238,10.705389022827148,0.9315415024757385,71.44999694824219,0.9273406863212585,0.17025582492351532,0.5951998829841614,0.6661304235458374,0.29569879174232483
Malta,2019,6.732977390289307,10.733817100524902,0.9215785264968872,71.5,0.9239668250083923,0.07709409296512604,0.6894105672836304,0.6416776180267334,0.35624393820762634
Malta,2020,6.156822681427002,10.621644020080566,0.9379202723503113,71.55000305175781,0.9306004643440247,-0.00528660649433732,0.674626350402832,0.5760419368743896,0.41091322898864746
Malta,2021,6.4437150955200195,10.727039337158203,0.8971130847930908,71.5999984741211,0.8890738487243652,0.23852472007274628,0.7525159120559692,0.6352535486221313,0.37532511353492737
Netherlands,2012,7.470715522766113,10.856304168701172,0.9388846755027771,70.9800033569336,0.8771186470985413,0.28238627314567566,0.4337537884712219,0.7528684139251709,0.22628986835479736
Netherlands,2013,7.406550407409668,10.85205364227295,0.924705445766449,71.0199966430664,0.9189958572387695,0.2987975776195526,0.5045299530029297,0.7646982669830322,0.23544321954250336
Netherlands,2014,7.321188449859619,10.862588882446289,0.9089957475662231,71.05999755859375,0.910179615020752,0.32557573914527893,0.4569483697414398,0.7756128907203674,0.22065652906894684
Netherlands,2015,7.324437141418457,10.877558708190918,0.8790104389190674,71.0999984741211,0.9039787650108337,0.2557072341442108,0.411822110414505,0.7423878312110901,0.20212863385677338
Netherlands,2016,7.540877342224121,10.893917083740234,0.9259442090988159,71.17500305175781,0.9073100090026855,0.23291949927806854,0.4333042502403259,0.7370073795318604,0.21485073864459991
Netherlands,2017,7.458965301513672,10.916698455810547,0.9365013241767883,71.25,0.9203197360038757,0.2446882426738739,0.36313363909721375,0.7291611433029175,0.18451984226703644
Netherlands,2018,7.463097095489502,10.934194564819336,0.9394431710243225,71.32499694824219,0.9199851751327515,0.15589627623558044,0.3705577850341797,0.747976541519165,0.20479418337345123
Netherlands,2019,7.425268650054932,10.94701099395752,0.9414774775505066,71.4000015258789,0.885592520236969,0.2068854719400406,0.36006811261177063,0.7281644344329834,0.23050227761268616
Netherlands,2020,7.504447937011719,10.901819229125977,0.9439561367034912,71.4749984741211,0.9345226287841797,0.14512154459953308,0.2806045114994049,0.6906580924987793,0.2465113252401352
Netherlands,2021,7.314151287078857,10.944070816040039,0.9187594056129456,71.55000305175781,0.8562934398651123,0.26562929153442383,0.39657288789749146,0.7143533229827881,0.20115916430950165
Poland,2012,5.875931739807129,10.136921882629395,0.9359238743782043,67.45999908447266,0.8113017082214355,-0.0315212644636631,0.8878958225250244,0.7108924984931946,0.26674678921699524
Poland,2013,5.746131896972656,10.1460542678833,0.9119349122047424,67.63999938964844,0.7759313583374023,-0.14177122712135315,0.9156774282455444,0.6748650670051575,0.24198095500469208
Poland,2014,5.750282287597656,10.184454917907715,0.9236422777175903,67.81999969482422,0.8753570914268494,-0.0691915825009346,0.8977417349815369,0.6810146570205688,0.22264374792575836
Poland,2015,6.007021903991699,10.228020668029785,0.8930904269218445,68.0,0.7934621572494507,-0.0983688235282898,0.8100963234901428,0.6306267976760864,0.2404320389032364
Poland,2016,6.162076473236084,10.25755786895752,0.9173988103866577,68.17500305175781,0.8707075119018555,-0.09622209519147873,0.8477539420127869,0.6655380129814148,0.22353604435920715
Poland,2017,6.201268196105957,10.30755615234375,0.8818541169166565,68.3499984741211,0.8308426141738892,-0.12720124423503876,0.63947993516922,0.5658546686172485,0.2033877968788147
Poland,2018,6.111485004425049,10.365309715270996,0.8634442090988159,68.5250015258789,0.870215117931366,-0.26029863953590393,0.7204513549804688,0.6221758723258972,0.1760106235742569
Poland,2019,6.242094039916992,10.409092903137207,0.8782682418823242,68.69999694824219,0.882885754108429,-0.23680730164051056,0.6960573792457581,0.6128474473953247,0.16808968782424927
Poland,2020,6.139455318450928,10.390435218811035,0.9531717300415039,68.875,0.7674286961555481,-0.013857034035027027,0.7868736386299133,0.6773961186408997,0.32893791794776917
Poland,2021,5.978068828582764,10.460687637329102,0.9355348348617554,69.05000305175781,0.7318055629730225,0.12195180356502533,0.7439131736755371,0.6995754837989807,0.27723127603530884
Portugal,2012,4.993962287902832,10.314162254333496,0.8660386204719543,69.77999877929688,0.7738214135169983,-0.10290049016475677,0.9592884182929993,0.631479799747467,0.3701699674129486
Portugal,2013,5.157688140869141,10.310380935668945,0.8671808242797852,70.0199966430664,0.7880327701568604,-0.1242578849196434,0.9462573528289795,0.6647236347198486,0.3478981554508209
Portugal,2014,5.126911640167236,10.323663711547852,0.8618294596672058,70.26000213623047,0.8468101024627686,-0.1322190761566162,0.9410700798034668,0.663038432598114,0.35769227147102356
Portugal,2015,5.08086633682251,10.345566749572754,0.866213858127594,70.5,0.8004403114318848,-0.16892798244953156,0.9410507678985596,0.6291592717170715,0.37073686718940735
Portugal,2016,5.446637153625488,10.368715286254883,0.9046353697776794,70.625,0.8380693197250366,-0.2311152219772339,0.922192394733429,0.6591485738754272,0.3262527287006378
Portugal,2017,5.711499214172363,10.405616760253906,0.8999848365783691,70.75,0.905065655708313,-0.18171419203281403,0.8809705376625061,0.6078932285308838,0.2942725718021393
Portugal,2018,5.919822692871094,10.43531322479248,0.8871132731437683,70.875,0.8774042129516602,-0.2673633098602295,0.879727840423584,0.6457319855690002,0.31799474358558655
Portugal,2019,6.095473289489746,10.461549758911133,0.8760825991630554,71.0,0.8823511004447937,-0.24010364711284637,0.9151656031608582,0.6753135323524475,0.29987475275993347
Portugal,2020,5.767792224884033,10.373845100402832,0.8749903440475464,71.125,0.9131307601928711,-0.24422603845596313,0.8671571612358093,0.6137492060661316,0.3828126788139343
Portugal,2021,6.183014392852783,10.424690246582031,0.8949416875839233,71.25,0.8921211361885071,-0.2113703489303589,0.8722293376922607,0.6287481188774109,0.28400683403015137
Romania,2012,5.166874885559082,9.99666976928711,0.7400431036949158,65.76000213623047,0.6445361375808716,-0.11956876516342163,0.9594861268997192,0.519568145275116,0.34261462092399597
Romania,2013,5.081584453582764,10.00307846069336,0.77755206823349,65.94000244140625,0.6545421481132507,-0.13499057292938232,0.9518435597419739,0.540932297706604,0.32861948013305664
Romania,2014,5.726893424987793,10.047204971313477,0.752941370010376,66.12000274658203,0.7542355060577393,-0.10671983659267426,0.9583247303962708,0.564956545829773,0.3306877315044403
Romania,2015,5.777491092681885,10.08302116394043,0.7869673371315002,66.30000305175781,0.7958477139472961,-0.14705564081668854,0.9616509675979614,0.6270884871482849,0.31157416105270386
Romania,2016,5.968870639801025,10.11693286895752,0.8092291951179504,66.42500305175781,0.8217206001281738,-0.11975954473018646,0.9490445256233215,0.6074397563934326,0.25776350498199463
Romania,2017,6.08990478515625,10.201491355895996,0.8112401366233826,66.55000305175781,0.838586688041687,-0.16500210762023926,0.9256580471992493,0.6321106553077698,0.2308361977338791
Romania,2018,6.15087890625,10.265909194946289,0.8179304599761963,66.67500305175781,0.8451595902442932,-0.223677396774292,0.921170175075531,0.6488659977912903,0.2984539270401001
Romania,2019,6.129942417144775,10.308985710144043,0.841905951499939,66.80000305175781,0.8475431799888611,-0.22754132747650146,0.9541307091712952,0.6049404740333557,0.24365922808647156
Romania,2020,6.785142421722412,10.277024269104004,0.8690088391304016,66.92500305175781,0.8633052706718445,-0.1609233319759369,0.9176914095878601,0.6677868962287903,0.2557063698768616
Romania,2021,6.548725605010986,10.34091567993164,0.8345091342926025,67.05000305175781,0.8709579706192017,-0.18671630322933197,0.9282801151275635,0.6739823222160339,0.26439741253852844
Slovakia,2012,5.911059379577637,10.188010215759277,0.9257514476776123,66.94000244140625,0.6200042963027954,-0.03215731680393219,0.9065321683883667,0.5848568081855774,0.3022608160972595
Slovakia,2013,5.936527252197266,10.193243026733398,0.9093785285949707,67.16000366210938,0.5979357957839966,-0.05498950555920601,0.9145399332046509,0.6120620369911194,0.276509553194046
Slovakia,2014,6.138873100280762,10.218887329101562,0.9242426753044128,67.37999725341797,0.6347917318344116,-0.12968756258487701,0.9138702154159546,0.6187864542007446,0.2667846083641052
Slovakia,2015,6.162004470825195,10.268317222595215,0.9434536695480347,67.5999984741211,0.587157666683197,-0.13215123116970062,0.9275451302528381,0.6321669220924377,0.2692464292049408
Slovakia,2016,5.993163108825684,10.28628158569336,0.9451791048049927,67.82499694824219,0.7000985145568848,-0.06481081247329712,0.9166091680526733,0.6882962584495544,0.23209157586097717
Slovakia,2017,6.365509033203125,10.313687324523926,0.9133866429328918,68.05000305175781,0.7142246961593628,-0.05862046033143997,0.9204226732254028,0.7093856334686279,0.21272248029708862
Slovakia,2018,6.235110759735107,10.351815223693848,0.9223787188529968,68.2750015258789,0.7576340436935425,-0.1716141253709793,0.9099446535110474,0.6697362661361694,0.2531900405883789
Slovakia,2019,6.243428707122803,10.375248908996582,0.9330883026123047,68.5,0.7711215615272522,-0.1333150416612625,0.9258466958999634,0.6761534214019775,0.2518063187599182
Slovakia,2020,6.519098281860352,10.340459823608398,0.9541599750518799,68.7249984741211,0.7618966102600098,-0.08142177760601044,0.9005336761474609,0.6945299506187439,0.27444788813591003
Slovakia,2021,6.418503761291504,10.390069961547852,0.9511638879776001,68.94999694824219,0.7415332198143005,0.04249461367726326,0.895546555519104,0.6915675401687622,0.24113132059574127
Slovenia,2012,6.062891006469727,10.392480850219727,0.9247537851333618,69.5199966430664,0.9043862819671631,-0.025270674377679825,0.8907541036605835,0.5984772443771362,0.2839898467063904
Slovenia,2013,5.974888801574707,10.380778312683105,0.9321197271347046,69.68000030517578,0.8900598287582397,0.030103182420134544,0.9178395867347717,0.6245654225349426,0.2742692828178406
Slovenia,2014,5.6783952713012695,10.407099723815918,0.9083475470542908,69.83999633789062,0.8877477049827576,0.0467338003218174,0.9091182947158813,0.5935014486312866,0.2908124029636383
Slovenia,2015,5.740642070770264,10.428208351135254,0.9011637568473816,70.0,0.8960072994232178,0.002204295713454485,0.8921979069709778,0.6444973945617676,0.26141873002052307
Slovenia,2016,5.936821460723877,10.458895683288574,0.9344873428344727,70.17500305175781,0.9035511016845703,-0.060392867773771286,0.8384743928909302,0.5971724390983582,0.2716241776943207
Slovenia,2017,6.166837692260742,10.505274772644043,0.9281878471374512,70.3499984741211,0.9208626747131348,-0.030686553567647934,0.8287947177886963,0.5823107957839966,0.2856014370918274
Slovenia,2018,6.249419212341309,10.545228958129883,0.9409711956977844,70.5250015258789,0.9420458674430847,-0.12483382225036621,0.8392525315284729,0.6011959910392761,0.2754848599433899
Slovenia,2019,6.665273666381836,10.57219409942627,0.9494022727012634,70.69999694824219,0.9454305171966553,-0.1083071380853653,0.7854418158531189,0.6216586232185364,0.2278384566307068
Slovenia,2020,6.462076187133789,10.521321296691895,0.9534375071525574,70.875,0.9584425687789917,-0.09042347967624664,0.7965574860572815,0.5749271512031555,0.3138525187969208
Slovenia,2021,6.761220932006836,10.597546577453613,0.9552525877952576,71.05000305175781,0.8510867357254028,0.02554425224661827,0.7541981935501099,0.6428232789039612,0.2610425055027008
Spain,2012,6.2906904220581055,10.484829902648926,0.9370233416557312,71.23999786376953,0.7545861005783081,-0.06524298340082169,0.8435930013656616,0.6443791389465332,0.3664744794368744
Spain,2013,6.150027275085449,10.473973274230957,0.9286404848098755,71.36000061035156,0.7593564391136169,-0.1072855144739151,0.9158225655555725,0.6627190709114075,0.37183937430381775
Spain,2014,6.456477642059326,10.490824699401855,0.9478644132614136,71.4800033569336,0.7384723424911499,-0.034010887145996094,0.8538879156112671,0.6826760768890381,0.33546000719070435
Spain,2015,6.3806633949279785,10.529267311096191,0.956471860408783,71.5999984741211,0.732000470161438,-0.07819856703281403,0.8216649293899536,0.7047021985054016,0.2846936881542206
Spain,2016,6.318612098693848,10.558347702026367,0.9417368173599243,71.7249984741211,0.7681737542152405,-0.0539635606110096,0.8185585737228394,0.6299335956573486,0.30082935094833374
Spain,2017,6.230173110961914,10.585325241088867,0.9031581878662109,71.8499984741211,0.7555607557296753,-0.038002219051122665,0.7912687659263611,0.6011785268783569,0.30238765478134155
Spain,2018,6.513370990753174,10.603533744812012,0.910314679145813,71.9749984741211,0.7222506999969482,-0.08087479323148727,0.7765044569969177,0.635578989982605,0.3571908473968506
Spain,2019,6.457449436187744,10.616002082824707,0.9490134716033936,72.0999984741211,0.7779667377471924,-0.054456647485494614,0.7303376197814941,0.6361995935440063,0.315518319606781
Spain,2020,6.502175331115723,10.490920066833496,0.934934675693512,72.2249984741211,0.7832565307617188,-0.12677346169948578,0.7299774885177612,0.6711310148239136,0.31661710143089294
Spain,2021,6.469611167907715,10.543588638305664,0.9264167547225952,72.3499984741211,0.7817949652671814,-0.07604547590017319,0.7293469905853271,0.6390746831893921,0.32398033142089844
Sweden,2012,7.560147762298584,10.78520393371582,0.929397463798523,71.27999877929688,0.9443821907043457,0.12695437669754028,0.25354310870170593,0.7955110669136047,0.17022612690925598
Sweden,2013,7.4340105056762695,10.788538932800293,0.9156480431556702,71.31999969482422,0.9359105229377747,0.15391124784946442,0.3244815468788147,0.7815104126930237,0.18442030251026154
Sweden,2014,7.239147663116455,10.804847717285156,0.9327198266983032,71.36000061035156,0.9452733993530273,0.19674015045166016,0.2503899931907654,0.7932690978050232,0.2076883167028427
Sweden,2015,7.288922309875488,10.838187217712402,0.9294599890708923,71.4000015258789,0.9350720643997192,0.2061920464038849,0.2319641411304474,0.7661976218223572,0.19099177420139313
Sweden,2016,7.368744373321533,10.84611701965332,0.9120606780052185,71.5250015258789,0.9180364012718201,0.14074784517288208,0.24618244171142578,0.7521624565124512,0.20060691237449646
Sweden,2017,7.286804676055908,10.85799789428711,0.9140167832374573,71.6500015258789,0.9345821142196655,0.16528408229351044,0.23936691880226135,0.7561716437339783,0.17506682872772217
Sweden,2018,7.374792098999023,10.865694046020508,0.9306795597076416,71.7750015258789,0.9417246580123901,0.07169558107852936,0.2627965807914734,0.74674391746521,0.16075542569160461
Sweden,2019,7.398092746734619,10.875224113464355,0.9336450695991516,71.9000015258789,0.9415152072906494,0.08542494475841522,0.2500879168510437,0.7745852470397949,0.2019997090101242
Sweden,2020,7.314341068267822,10.84605598449707,0.9355823397636414,72.0250015258789,0.9511815905570984,0.08417140692472458,0.20344014465808868,0.7171959280967712,0.2219332903623581
Sweden,2021,7.439280033111572,10.892507553100586,0.9318195581436157,72.1500015258789,0.953379213809967,0.17218750715255737,0.1914730966091156,0.7628944516181946,0.1900082528591156
